,int.,,,,,,,,,
ID,CTL,24hr,6hr,3hr,,,,,,
PH_hs_0000399,208.962963,266.0555556,246.3055556,304.6666667,,,,,,
PH_hs_0000400,14353.59259,1388.472222,3332.222222,8449.888889,,,,,,
PH_hs_0000401,3148.092593,2459.666667,2126.194444,1975.333333,,,,,,
PH_hs_0000402,36.88888889,41.55555556,32.16666667,31.16666667,,,,,,
PH_hs_0000403,131.3703704,126.2777778,115.9444444,129.4166667,,,,,,
PH_hs_0000404,32.48148148,50.5,52.30555556,58.11111111,,,,,,
PH_hs_0000405,247.6296296,187.5,170.1666667,179.1944444,,,,,,
PH_hs_0000406,513.3333333,584.9722222,579.1666667,536.1666667,,,,,,
PH_hs_0000408,2445.407407,2353.277778,2262.583333,2338.944444,,,,,,
PH_hs_0000409,305.0740741,787.7777778,295.6111111,299.2222222,,,,,,
PH_hs_0000410,1516.666667,1521.888889,1064.083333,1073.916667,,,,,,
PH_hs_0000411,10392.05556,63473.88889,37874.11111,38975.38889,,,,,,
PH_hs_0000413,652.4444444,888.8333333,646.0555556,562.2222222,,,,,,
PH_hs_0000414,21.14814815,20.77777778,24.05555556,26.94444444,,,,,,
PH_hs_0000415,59.03703704,46.05555556,54.16666667,74.83333333,,,,,,
PH_hs_0000416,13.22222222,13.55555556,10.77777778,13.55555556,,,,,,
PH_hs_0000417,4046.777778,3198,3960.888889,3625.166667,,,,,,
PH_hs_0000418,387.4444444,365.2777778,427.7777778,437.6111111,,,,,,
PH_hs_0000419,50.62962963,60,67.38888889,68.11111111,,,,,,
PH_hs_0000420,847.4259259,1132.888889,875.8611111,920.9444444,,,,,,
PH_hs_0000421,143.5,110.5,160.9444444,173.2777778,,,,,,
PH_hs_0000422,15119.92593,11937,13386.63889,14750.55556,,,,,,
PH_hs_0000423,312.1851852,316.7222222,387.9166667,376.2222222,,,,,,
PH_hs_0000424,409.1111111,538.8888889,410.1388889,411.6666667,,,,,,
PH_hs_0000425,1348.796296,1412.305556,1586.944444,1780.111111,,,,,,
PH_hs_0000427,268.1851852,229.2777778,306.6944444,353.5833333,,,,,,
PH_hs_0000428,205.2407407,213.1388889,215.7222222,186.9444444,,,,,,
PH_hs_0000429,57.37037037,60.5,38.77777778,39.16666667,,,,,,
PH_hs_0000430,16.33333333,18.97222222,15.94444444,24.5,,,,,,
PH_hs_0000432,27.7037037,28,26.33333333,18.05555556,,,,,,
PH_hs_0000433,1505.037037,1338.444444,907,755.7777778,,,,,,
PH_hs_0000434,9.148148148,7.333333333,10.05555556,8.611111111,,,,,,
PH_hs_0000435,5500.074074,4891.611111,5788.5,6491.944444,,,,,,
PH_hs_0000436,500.8703704,440.6666667,520.2222222,350,,,,,,
PH_hs_0000438,7343.055556,9189.277778,7744,6747.833333,,,,,,
PH_hs_0000439,147.6666667,178.1111111,248.0277778,219.8055556,,,,,,
PH_hs_0000440,1772.018519,1993.916667,1483.416667,1800.361111,,,,,,
PH_hs_0000442,2948.574074,4039.277778,2164.305556,2373.583333,,,,,,
PH_hs_0000443,61.94444444,69.77777778,80.16666667,90.5,,,,,,
PH_hs_0000444,109.5555556,106.0555556,176.2222222,215.2222222,,,,,,
PH_hs_0000445,194.9259259,197.8611111,111.5555556,116.0555556,,,,,,
PH_hs_0000446,890.4259259,652.6111111,1126.694444,1263.388889,,,,,,
PH_hs_0000447,247.8333333,216.75,245.6666667,316.9444444,,,,,,
PH_hs_0000448,135.962963,181.0555556,141.2222222,152.3333333,,,,,,
PH_hs_0000449,884.0925926,960,1212.055556,1269.611111,,,,,,
PH_hs_0000450,180.2222222,263.6666667,236.5555556,316.2777778,,,,,,
PH_hs_0000451,586,819.2222222,558.5833333,549.2222222,,,,,,
PH_hs_0000452,987.0185185,1124.777778,1462.944444,1299.083333,,,,,,
PH_hs_0000453,257.8518519,254.0833333,400.5,399.3611111,,,,,,
PH_hs_0000454,1230.203704,1343.055556,1522.277778,1548.111111,,,,,,
PH_hs_0000455,1481.814815,1900.777778,1742.277778,1424.583333,,,,,,
PH_hs_0000457,3491.574074,2982.5,2565.666667,2272.611111,,,,,,
PH_hs_0000458,513.6666667,870.3888889,1121.25,740.5555556,,,,,,
PH_hs_0000460,78.42592593,45.94444444,60.77777778,65.33333333,,,,,,
PH_hs_0000461,10.44444444,7.722222222,10.5,11.27777778,,,,,,
PH_hs_0000462,2533,3047.388889,3051.166667,3059.777778,,,,,,
PH_hs_0000463,52.14814815,55.5,51.27777778,49.33333333,,,,,,
PH_hs_0000464,15.07407407,16.77777778,19.66666667,16.83333333,,,,,,
PH_hs_0000465,12.25925926,17.5,12.72222222,17.38888889,,,,,,
PH_hs_0000467,44.25925926,27.33333333,36.27777778,42.11111111,,,,,,
PH_hs_0000468,1476.555556,1611.5,2119,1874,,,,,,
PH_hs_0000469,25.62962963,27.33333333,27.5,28.83333333,,,,,,
PH_hs_0000470,212.037037,252.2777778,222.3055556,194.0555556,,,,,,
PH_hs_0000475,33.51851852,36.55555556,37.27777778,40,,,,,,
PH_hs_0000476,29.37037037,24.83333333,24.77777778,21.77777778,,,,,,
PH_hs_0000477,19.7037037,19.44444444,22.44444444,35.72222222,,,,,,
PH_hs_0000480,760.6111111,667.2222222,797.2222222,747.1666667,,,,,,
PH_hs_0000484,214.9259259,199.8333333,238.7777778,268.1111111,,,,,,
PH_hs_0000485,177.3333333,126.2777778,246.7777778,226.6666667,,,,,,
PH_hs_0000486,22.33333333,17.61111111,20.77777778,12,,,,,,
PH_hs_0000487,230.2592593,296.9444444,276.0555556,252.7777778,,,,,,
PH_hs_0000488,1618.074074,1577.722222,1504.388889,1717.555556,,,,,,
PH_hs_0000489,298.9259259,362.1666667,375.8888889,399.7777778,,,,,,
PH_hs_0000490,1109.166667,976.9444444,594.6111111,595.3333333,,,,,,
PH_hs_0000491,4595.055556,3245.527778,5138.722222,4750.111111,,,,,,
PH_hs_0000492,398.962963,567.6666667,300.5,365.7222222,,,,,,
PH_hs_0000493,7.962962963,6.666666667,8.333333333,6.888888889,,,,,,
PH_hs_0000494,2198.407407,2770.166667,3153,3881.166667,,,,,,
PH_hs_0000495,139.5185185,148.1666667,239.4444444,260.4722222,,,,,,
PH_hs_0000496,65.96296296,51.05555556,41,54.22222222,,,,,,
PH_hs_0000497,332.3703704,203,395.3888889,342.7777778,,,,,,
PH_hs_0000498,249.4444444,322.9444444,309.8888889,286.0555556,,,,,,
PH_hs_0000500,147.962963,225.6111111,156.25,147,,,,,,
PH_hs_0000503,2541.796296,2398.888889,3235.888889,3312.194444,,,,,,
PH_hs_0000504,4688.481481,4815.722222,5116.944444,5015.472222,,,,,,
PH_hs_0000507,5486.907407,3543.944444,4309.305556,4169.166667,,,,,,
PH_hs_0000508,1974.518519,1601.305556,1888.277778,1607.388889,,,,,,
PH_hs_0000509,28.62962963,22.33333333,31,26.22222222,,,,,,
PH_hs_0000510,27.07407407,30.94444444,42.38888889,36.5,,,,,,
PH_hs_0000511,2262.37037,2273.888889,1994,2056.055556,,,,,,
PH_hs_0000512,1586,1553.583333,1365.527778,1696.388889,,,,,,
PH_hs_0000513,1125.296296,967.1666667,681.7222222,656.3333333,,,,,,
PH_hs_0000514,428,436.6111111,456.2222222,383.4444444,,,,,,
PH_hs_0000515,55.88888889,46.05555556,64.94444444,64.61111111,,,,,,
PH_hs_0000516,3015.703704,2468.111111,2975.527778,3045,,,,,,
PH_hs_0000519,254.7777778,432.9166667,381.6388889,402.2777778,,,,,,
PH_hs_0000521,3036.296296,2441.333333,2760,3237.611111,,,,,,
PH_hs_0000522,987.9259259,1062.25,1012.333333,915.4722222,,,,,,
PH_hs_0000523,187.8148148,250,159,165.4166667,,,,,,
PH_hs_0000525,487.1296296,377.6666667,581.7222222,563.1388889,,,,,,
PH_hs_0000526,958.6666667,940.7777778,1161.722222,1351,,,,,,
PH_hs_0000527,1678.481481,1956.111111,2344.777778,2154.666667,,,,,,
PH_hs_0000528,166.8333333,199.2777778,263.3888889,196.0277778,,,,,,
PH_hs_0000529,46.77777778,79.38888889,47.16666667,35.22222222,,,,,,
PH_hs_0000530,227.4074074,258.25,228,241.9166667,,,,,,
PH_hs_0000531,11520.59259,6462,9201.555556,10652.88889,,,,,,
PH_hs_0000532,1175.814815,1305.666667,1149.388889,1085.222222,,,,,,
PH_hs_0000533,8118.074074,7547.777778,9880,8697.166667,,,,,,
PH_hs_0000534,1041.407407,938.5,1105.055556,1024.083333,,,,,,
PH_hs_0000535,3944.685185,3460.222222,3871.805556,4248.388889,,,,,,
PH_hs_0000537,1091.407407,1246.777778,1105.083333,1025.833333,,,,,,
PH_hs_0000538,34,27.05555556,23.94444444,22.44444444,,,,,,
PH_hs_0000539,2368.018519,3018.972222,3832.055556,3061.833333,,,,,,
PH_hs_0000540,221.5740741,202,238.9444444,271.9722222,,,,,,
PH_hs_0000541,2824.518519,2823.222222,3061.277778,2679.166667,,,,,,
PH_hs_0000543,54.48148148,63.08333333,70.83333333,85.22222222,,,,,,
PH_hs_0000544,1021.62963,853.1666667,1134.944444,1387.5,,,,,,
PH_hs_0000545,1523.962963,1627.222222,2033.694444,1941.277778,,,,,,
PH_hs_0000547,343.8703704,548.3888889,358.25,460.1944444,,,,,,
PH_hs_0000548,2508.981481,2021.361111,808.4166667,941.3888889,,,,,,
PH_hs_0000549,81.59259259,86.22222222,79.88888889,94.66666667,,,,,,
PH_hs_0000550,434.2222222,332.5,383.3333333,418.5277778,,,,,,
PH_hs_0000552,505.2222222,313.4166667,444.8055556,490.5555556,,,,,,
PH_hs_0000553,413.7407407,214.3888889,303.6666667,219.1666667,,,,,,
PH_hs_0000554,364.4074074,312.0555556,381.8333333,443.7222222,,,,,,
PH_hs_0000555,41.85185185,58.66666667,63.22222222,57.83333333,,,,,,
PH_hs_0000557,151.7037037,176.6388889,157.4722222,151.4722222,,,,,,
PH_hs_0000558,587.1666667,608.7222222,888.6388889,932.7777778,,,,,,
PH_hs_0000559,17.59259259,17.5,18.61111111,30.88888889,,,,,,
PH_hs_0000560,2701.685185,3697.055556,1947.361111,2062.611111,,,,,,
PH_hs_0000561,2639.574074,2655.277778,2628.25,3200.722222,,,,,,
PH_hs_0000562,1354.592593,1228.472222,1334.222222,1860.722222,,,,,,
PH_hs_0000563,13.18518519,12.61111111,14.05555556,18.77777778,,,,,,
PH_hs_0000564,46.48148148,46.66666667,35.83333333,30,,,,,,
PH_hs_0000565,513.2407407,534.7222222,361.8888889,329.75,,,,,,
PH_hs_0000566,2121.148148,1869.111111,2381.638889,2531.972222,,,,,,
PH_hs_0000567,3517.611111,2676.805556,3906.555556,3887.722222,,,,,,
PH_hs_0000569,6300.444444,6200.166667,5893.472222,7718.888889,,,,,,
PH_hs_0000570,611.037037,826.1666667,1013.527778,920.5833333,,,,,,
PH_hs_0000571,722.537037,799.1944444,728.3888889,724.9166667,,,,,,
PH_hs_0000572,8977.703704,9985.666667,7683.5,7494.722222,,,,,,
PH_hs_0000573,1348.851852,1125.75,1612.611111,1567.805556,,,,,,
PH_hs_0000574,66.33333333,85.55555556,65.44444444,74.11111111,,,,,,
PH_hs_0000575,37789.96296,31379.27778,34042.77778,35612.16667,,,,,,
PH_hs_0000576,1801.648148,2176.583333,2753.527778,2376.333333,,,,,,
PH_hs_0000577,2394.37037,2648.138889,3569.972222,3691.333333,,,,,,
PH_hs_0000579,809.1666667,693.8333333,719.7222222,856.5277778,,,,,,
PH_hs_0000580,2062.888889,1806.222222,2080.861111,2015.722222,,,,,,
PH_hs_0000582,572.8148148,471.25,749.3333333,916.5555556,,,,,,
PH_hs_0000583,25.25925926,24.66666667,27.38888889,26.27777778,,,,,,
PH_hs_0000584,366.7037037,579.5277778,619.5555556,583.1666667,,,,,,
PH_hs_0000585,3152.777778,4733.666667,1862.722222,1730.25,,,,,,
PH_hs_0000586,117.3703704,173,119.5277778,103.6666667,,,,,,
PH_hs_0000587,12.33333333,15.33333333,13.05555556,14.27777778,,,,,,
PH_hs_0000589,1236.092593,1398.861111,1046.611111,1049.388889,,,,,,
PH_hs_0000593,91.81481481,99.05555556,115.6111111,110.6666667,,,,,,
PH_hs_0000594,659.2962963,599.3888889,456.1666667,494.2222222,,,,,,
PH_hs_0000595,83,95.5,94.88888889,141.7777778,,,,,,
PH_hs_0000597,406.8333333,458.9722222,434.5555556,431.3055556,,,,,,
PH_hs_0000598,1362.944444,2258.833333,1378.916667,1165.888889,,,,,,
PH_hs_0000602,2564.666667,2629.583333,2324.666667,2108.333333,,,,,,
PH_hs_0000603,472.1666667,480.9166667,401.0833333,300,,,,,,
PH_hs_0000604,15.77777778,12.83333333,14.94444444,15.05555556,,,,,,
PH_hs_0000605,133.0740741,133.3333333,150.3333333,115.9444444,,,,,,
PH_hs_0000607,35.81481481,61.61111111,36.5,38.05555556,,,,,,
PH_hs_0000608,2.444444444,1.666666667,2.277777778,3.888888889,,,,,,
PH_hs_0000609,998.7037037,1011.722222,959.0555556,926.1111111,,,,,,
PH_hs_0000610,34.14814815,31.88888889,23.94444444,42.77777778,,,,,,
PH_hs_0000611,75.11111111,89.44444444,80.44444444,69.05555556,,,,,,
PH_hs_0000614,19.48148148,14.33333333,15.16666667,21.22222222,,,,,,
PH_hs_0000615,63.44444444,68.72222222,62.22222222,67.55555556,,,,,,
PH_hs_0000616,28.96296296,20.61111111,15.38888889,10.66666667,,,,,,
PH_hs_0000618,20.92592593,25.19444444,31.55555556,37.11111111,,,,,,
PH_hs_0000619,969.8703704,1053.055556,1077.527778,1097.916667,,,,,,
PH_hs_0000620,438.7592593,478.7777778,397.3888889,491.1666667,,,,,,
PH_hs_0000622,173.5925926,202.3333333,216.5,130.1944444,,,,,,
PH_hs_0000624,73.09259259,53.77777778,81.83333333,83.55555556,,,,,,
PH_hs_0000625,6.740740741,6.222222222,6.277777778,7.277777778,,,,,,
PH_hs_0000626,5070.87037,3415.722222,3593.194444,4058.277778,,,,,,
PH_hs_0000629,978.8888889,715.6111111,550.6388889,684.8333333,,,,,,
PH_hs_0000630,91.83333333,137,133.1388889,109.2777778,,,,,,
PH_hs_0000631,431.7777778,448.5,478.25,515.9444444,,,,,,
PH_hs_0000633,8.148148148,8.083333333,14.77777778,13.88888889,,,,,,
PH_hs_0000635,2415.703704,2921.888889,2481.583333,2661.722222,,,,,,
PH_hs_0000636,945.3703704,997.75,1075.722222,1111.055556,,,,,,
PH_hs_0000637,7.074074074,4.833333333,2.388888889,3.166666667,,,,,,
PH_hs_0000638,265.2407407,211.6666667,132.3333333,159.8333333,,,,,,
PH_hs_0000639,107.7777778,88.94444444,64.33333333,63.66666667,,,,,,
PH_hs_0000640,4.851851852,4.611111111,6.5,4.444444444,,,,,,
PH_hs_0000643,1.666666667,1.666666667,2.944444444,1.944444444,,,,,,
PH_hs_0000644,5108.703704,5367.888889,3923.916667,3224,,,,,,
PH_hs_0000645,380.462963,268.2777778,448.2222222,359.8055556,,,,,,
PH_hs_0000646,555.4814815,1456.722222,1429.611111,1132.666667,,,,,,
PH_hs_0000648,668.7037037,584.5277778,721.9444444,910.0833333,,,,,,
PH_hs_0000649,3445.555556,4729.694444,2367.861111,1925.888889,,,,,,
PH_hs_0000650,65.59259259,78.33333333,64.22222222,72.72222222,,,,,,
PH_hs_0000651,5.666666667,3.194444444,1.333333333,2.666666667,,,,,,
PH_hs_0000653,13.14814815,14.72222222,17.16666667,14.66666667,,,,,,
PH_hs_0000656,217.037037,92.16666667,170,233.1666667,,,,,,
PH_hs_0000657,6.888888889,7.611111111,6.666666667,8.277777778,,,,,,
PH_hs_0000660,72.62962963,78.05555556,73.94444444,154.5,,,,,,
PH_hs_0000662,0.962962963,3.222222222,2.277777778,3.166666667,,,,,,
PH_hs_0000663,406.8148148,519.9444444,529.0277778,564.5277778,,,,,,
PH_hs_0000665,44.11111111,33.05555556,86.66666667,79.16666667,,,,,,
PH_hs_0000666,605.0555556,791.9444444,606.5555556,621.4722222,,,,,,
PH_hs_0000667,31.2962963,26.05555556,24.44444444,16.11111111,,,,,,
PH_hs_0000669,18.74074074,14.22222222,18.88888889,18.33333333,,,,,,
PH_hs_0000670,52.18518519,59.61111111,61.44444444,78.38888889,,,,,,
PH_hs_0000671,34.37037037,61.83333333,60.44444444,54.05555556,,,,,,
PH_hs_0000672,1977.537037,1614.166667,2342.472222,2850.166667,,,,,,
PH_hs_0000673,2961.185185,2290.888889,3083.333333,3644.666667,,,,,,
PH_hs_0000674,634.9259259,754.6388889,746.1666667,670.5,,,,,,
PH_hs_0000676,2718.962963,3586.055556,3830.166667,2974.055556,,,,,,
PH_hs_0000678,1060.018519,651.0555556,678.3888889,849.2777778,,,,,,
PH_hs_0000679,1430.62963,976.8333333,1157.055556,1341.333333,,,,,,
PH_hs_0000680,3974.62963,3927.555556,3179.5,3169.611111,,,,,,
PH_hs_0000681,9.148148148,7.666666667,12.72222222,11.77777778,,,,,,
PH_hs_0000682,457.6296296,315.2222222,374.7777778,458.0555556,,,,,,
PH_hs_0000683,343.8148148,202.8611111,87.22222222,91.61111111,,,,,,
PH_hs_0000684,124.1481481,177.8888889,240.1388889,287.9722222,,,,,,
PH_hs_0000685,845.9444444,1233.083333,533.8333333,566.8611111,,,,,,
PH_hs_0000688,2564.12963,2672.472222,3323.5,3049.5,,,,,,
PH_hs_0000689,2141.259259,1600.694444,1765.722222,2117.611111,,,,,,
PH_hs_0000690,114.9814815,173.4444444,132.6666667,150.5,,,,,,
PH_hs_0000691,26.7037037,26.94444444,27.38888889,30.22222222,,,,,,
PH_hs_0000692,287.8518519,388.8888889,459.9444444,427.4444444,,,,,,
PH_hs_0000693,1014.055556,758.4722222,1195.416667,1430.694444,,,,,,
PH_hs_0000694,81.66666667,34.05555556,44.88888889,65.16666667,,,,,,
PH_hs_0000695,121.4259259,121.7222222,111.1666667,123.2777778,,,,,,
PH_hs_0000696,400.3888889,405.3055556,448.1388889,442.1111111,,,,,,
PH_hs_0000697,194.7037037,161.7777778,202.7222222,191.8888889,,,,,,
PH_hs_0000698,83.25925926,102.9444444,96.27777778,107.6666667,,,,,,
PH_hs_0000699,7922.444444,6777.833333,6118.027778,7303.944444,,,,,,
PH_hs_0000700,2240.666667,2557.444444,2745.944444,2793.333333,,,,,,
PH_hs_0000702,107.2592593,92.05555556,85.44444444,70.66666667,,,,,,
PH_hs_0000705,2087.018519,1893.527778,2182.888889,2454.138889,,,,,,
PH_hs_0000706,449.3333333,378.6388889,264.5277778,215.5555556,,,,,,
PH_hs_0000708,87.03703704,84.77777778,67.72222222,68.5,,,,,,
PH_hs_0000711,11.7037037,18.94444444,13.72222222,15.38888889,,,,,,
PH_hs_0000713,56.55555556,43.66666667,47.83333333,70.38888889,,,,,,
PH_hs_0000714,4935.351852,4956.222222,8134.055556,8619.388889,,,,,,
PH_hs_0000718,6.333333333,3,5.833333333,4.722222222,,,,,,
PH_hs_0000719,29.37037037,57.80555556,40.88888889,45.72222222,,,,,,
PH_hs_0000720,479.0185185,519.1388889,591.1111111,555.8333333,,,,,,
PH_hs_0000723,2963.555556,2925.666667,2784.055556,3361.555556,,,,,,
PH_hs_0000724,730.2962963,750.1111111,887.0555556,813.5,,,,,,
PH_hs_0000726,68.11111111,53.11111111,52.22222222,63.05555556,,,,,,
PH_hs_0000729,320.2037037,290.2222222,436.4722222,410.2777778,,,,,,
PH_hs_0000730,52.22222222,36.55555556,48.5,42.61111111,,,,,,
PH_hs_0000731,386.9074074,388.7222222,365.3611111,410.2777778,,,,,,
PH_hs_0000732,246.9444444,354.9444444,335.4444444,344.0555556,,,,,,
PH_hs_0000733,623.0925926,672.75,572.7777778,423.2222222,,,,,,
PH_hs_0000734,39.55555556,47.25,48.88888889,51.77777778,,,,,,
PH_hs_0000735,501.1111111,568.2222222,542.8055556,493.3888889,,,,,,
PH_hs_0000736,2566.685185,2132.25,2531.555556,3349.972222,,,,,,
PH_hs_0000737,832.6111111,710.3333333,929.1666667,817.0555556,,,,,,
PH_hs_0000739,25.88888889,24.55555556,28.72222222,31.38888889,,,,,,
PH_hs_0000740,613.1111111,596.3333333,715.1666667,783.4444444,,,,,,
PH_hs_0000742,146.7037037,112.2222222,129.7222222,122.9444444,,,,,,
PH_hs_0000743,10.62962963,9.5,9.055555556,5.666666667,,,,,,
PH_hs_0000744,498.037037,497.8888889,646.0555556,729.5555556,,,,,,
PH_hs_0000746,990.5740741,919.4444444,1093,1072.444444,,,,,,
PH_hs_0000747,1355.12963,869.9166667,893.3055556,943.8888889,,,,,,
PH_hs_0000748,255.2592593,335,330.5,338.3611111,,,,,,
PH_hs_0000749,127.3703704,120.8888889,139.3333333,165.2222222,,,,,,
PH_hs_0000751,717.8148148,625.3055556,923,880.2777778,,,,,,
PH_hs_0000752,368.8888889,430.1666667,431,499.4444444,,,,,,
PH_hs_0000753,35.62962963,30,29.55555556,18.88888889,,,,,,
PH_hs_0000755,49.25925926,39.94444444,45.83333333,57.44444444,,,,,,
PH_hs_0000756,28.37037037,32.16666667,31.33333333,31.94444444,,,,,,
PH_hs_0000757,52.85185185,75.16666667,79.33333333,79.72222222,,,,,,
PH_hs_0000758,270.4814815,292.0555556,216.5833333,198.3055556,,,,,,
PH_hs_0000759,1659.888889,1533.277778,1576.75,1819.527778,,,,,,
PH_hs_0000760,167.7037037,215.6666667,189.1388889,173.7222222,,,,,,
PH_hs_0000761,411.1851852,448.3333333,361.3611111,314.5277778,,,,,,
PH_hs_0000762,479.7037037,426.2222222,453.5,473.2222222,,,,,,
PH_hs_0000763,30.07407407,24.27777778,26,29.88888889,,,,,,
PH_hs_0000764,315.4074074,330.3333333,283.5555556,344.75,,,,,,
PH_hs_0000765,2269.740741,2152.916667,3043.111111,3193.305556,,,,,,
PH_hs_0000766,18.55555556,16.33333333,27.66666667,32.55555556,,,,,,
PH_hs_0000767,1053.148148,1297.583333,1585.611111,1430.194444,,,,,,
PH_hs_0000768,72.35185185,77.44444444,90.66666667,106.9444444,,,,,,
PH_hs_0000771,39.96296296,36.44444444,36.66666667,42.66666667,,,,,,
PH_hs_0000773,1366.981481,1740.361111,1894.666667,1658.888889,,,,,,
PH_hs_0000774,9726.851852,11074.72222,10271.27778,10173.44444,,,,,,
PH_hs_0000776,752.6111111,825.6388889,715.9444444,776.5,,,,,,
PH_hs_0000777,14797.85185,15228.44444,15917.66667,13387.88889,,,,,,
PH_hs_0000778,39.62962963,36.02777778,42.94444444,48.77777778,,,,,,
PH_hs_0000779,3033.277778,3922.555556,3003.638889,2695.805556,,,,,,
PH_hs_0000780,557.1111111,517.8611111,574.8611111,507.6666667,,,,,,
PH_hs_0000781,693.8888889,603.1388889,512.6111111,490.2222222,,,,,,
PH_hs_0000782,492.9259259,549.9722222,492.3333333,423.0555556,,,,,,
PH_hs_0000783,1932.481481,1769.916667,1299.222222,1816.638889,,,,,,
PH_hs_0000785,379.8148148,336.7222222,269.2777778,336.3055556,,,,,,
PH_hs_0000786,181.5555556,206.6111111,166.1666667,170.3888889,,,,,,
PH_hs_0000787,4131.444444,6181.277778,3055.611111,2361.333333,,,,,,
PH_hs_0000788,4139.074074,2598.805556,2867.416667,2819.527778,,,,,,
PH_hs_0000789,58.62962963,48.61111111,56.05555556,76.94444444,,,,,,
PH_hs_0000790,269.7592593,270.3888889,226.3888889,188.25,,,,,,
PH_hs_0000792,5671.962963,5388.944444,7355.111111,7708,,,,,,
PH_hs_0000794,855.0555556,762.7777778,1316.055556,1067.777778,,,,,,
PH_hs_0000795,541.7407407,629.3888889,569.6944444,591.6944444,,,,,,
PH_hs_0000796,32.22222222,37.33333333,23.83333333,21.05555556,,,,,,
PH_hs_0000797,5902.296296,6279.777778,5745.888889,4979.333333,,,,,,
PH_hs_0000798,932.7037037,804.5555556,848.3888889,824.2777778,,,,,,
PH_hs_0000799,219.1666667,336.1111111,600.75,437.2222222,,,,,,
PH_hs_0000800,896.0555556,967.75,1126.472222,1256.611111,,,,,,
PH_hs_0000801,133.962963,106.3888889,114.1666667,126.1666667,,,,,,
PH_hs_0000802,-0.333333333,-0.388888889,0.277777778,-0.555555556,,,,,,
PH_hs_0000803,46.07407407,40.83333333,33.66666667,35.27777778,,,,,,
PH_hs_0000804,659.1666667,562.75,567.4444444,977.4444444,,,,,,
PH_hs_0000805,4031.092593,3745.333333,5379.888889,5818.222222,,,,,,
PH_hs_0000806,78.55555556,62.94444444,82.05555556,174.8888889,,,,,,
PH_hs_0000807,1648.481481,1266.555556,1423.694444,1423.666667,,,,,,
PH_hs_0000810,1147.722222,1689.888889,1706.111111,1574.694444,,,,,,
PH_hs_0000812,1.814814815,2.277777778,3.388888889,3.166666667,,,,,,
PH_hs_0000813,228.4074074,155.5555556,288.5,295.6666667,,,,,,
PH_hs_0000815,39.07407407,30,28.38888889,24.11111111,,,,,,
PH_hs_0000816,976.1851852,1079.444444,863.2777778,1009.722222,,,,,,
PH_hs_0000817,209.3333333,202.6666667,337.4444444,265.1111111,,,,,,
PH_hs_0000819,53.77777778,30,30.55555556,50.66666667,,,,,,
PH_hs_0000820,963.6666667,1152.305556,1208.694444,1234.333333,,,,,,
PH_hs_0000821,16.07407407,20.72222222,21.77777778,30.83333333,,,,,,
