probe id,Control,0.25mg-6hr,0.25mg-24hr,0.25mg-48hr,0.50mg-6hr,0.50mg-24hr,0.50mg-48hr,,,,,,,,,,,,,,,,,,,
PH_hs_0009115,14.36507937,11.3015873,11.77777778,14.34920635,12.20634921,20.36507937,12.22222222,,,,,,,,,,,,,,,,,,,
PH_hs_0009117,37.80952381,31.77777778,31.14285714,53.64285714,34.92063492,60.45238095,48.74603175,,,,,,,,,,,,,,,,,,,
PH_hs_0009118,7.095238095,7.285714286,7.73015873,8.920634921,6.761904762,13.84126984,6.380952381,,,,,,,,,,,,,,,,,,,
PH_hs_0009121,9.396825397,7.301587302,7.904761905,15.28571429,7.603174603,38.8015873,14.31746032,,,,,,,,,,,,,,,,,,,
PH_hs_0009122,38.82539683,74.8968254,68.95238095,40.93650794,65.87301587,43.9047619,48.41269841,,,,,,,,,,,,,,,,,,,
PH_hs_0009125,20.45238095,49.07936508,46.9047619,28.27777778,29.52380952,55.58730159,32.38888889,,,,,,,,,,,,,,,,,,,
PH_hs_0009126,-0.285714286,-0.150793651,0.063492063,74.70634921,1.738095238,18.77777778,-0.722222222,,,,,,,,,,,,,,,,,,,
PH_hs_0009129,198.0952381,111.9285714,133.1825397,168.6825397,190.0555556,88.18253968,148.8888889,,,,,,,,,,,,,,,,,,,
PH_hs_0009131,52.71428571,89.70634921,83.33333333,79.23809524,72.98412698,132.8095238,62.65079365,,,,,,,,,,,,,,,,,,,
PH_hs_0009133,5.222222222,8.984126984,9.46031746,12.0952381,8.888888889,9.698412698,10.25396825,,,,,,,,,,,,,,,,,,,
PH_hs_0009135,61.63492063,65.8968254,60.33333333,54.49206349,76.63492063,66.5952381,42.83333333,,,,,,,,,,,,,,,,,,,
PH_hs_0009136,20.67460317,38.17460317,37.38095238,36.53968254,43.4047619,21.48412698,29.15079365,,,,,,,,,,,,,,,,,,,
PH_hs_0009137,7.476190476,4.182539683,4.317460317,4.317460317,4.904761905,93.9047619,5.714285714,,,,,,,,,,,,,,,,,,,
PH_hs_0009139,1307.079365,1034.166667,845.5555556,558.9761905,1079.722222,456.2380952,551.5714286,,,,,,,,,,,,,,,,,,,
PH_hs_0009142,5.793650794,13.17460317,12.03174603,47.07142857,14.57936508,8.73015873,7.76984127,,,,,,,,,,,,,,,,,,,
PH_hs_0009143,46.06349206,25.35714286,25,37.19047619,21.57142857,39.61111111,21.16666667,,,,,,,,,,,,,,,,,,,
PH_hs_0009144,683.2539683,745.8492063,884.1269841,954.8015873,932.1666667,639.547619,745.4206349,,,,,,,,,,,,,,,,,,,
PH_hs_0009146,78.03174603,158.0793651,148.1349206,63.96825397,150.8730159,90.85714286,64.6031746,,,,,,,,,,,,,,,,,,,
PH_hs_0009153,100.6666667,182.1349206,140.8333333,60.34920635,101.5634921,52.28571429,37.3968254,,,,,,,,,,,,,,,,,,,
PH_hs_0009154,2.619047619,3.079365079,3.095238095,3.682539683,5.349206349,6.015873016,2.341269841,,,,,,,,,,,,,,,,,,,
PH_hs_0009155,87.33333333,68.74603175,68.85714286,42.19047619,75,45.80952381,72.07142857,,,,,,,,,,,,,,,,,,,
PH_hs_0009156,606.6825397,376.2777778,462.6904762,575.4365079,616.4126984,715.6190476,561.5,,,,,,,,,,,,,,,,,,,
PH_hs_0009158,4.134920635,4.587301587,5.317460317,7.841269841,5.253968254,4.492063492,3.333333333,,,,,,,,,,,,,,,,,,,
PH_hs_0009160,178.5714286,171.0952381,178.2063492,92.58730159,229.2936508,192.968254,136.8730159,,,,,,,,,,,,,,,,,,,
PH_hs_0009162,7.920634921,10.23809524,13.84126984,12.80952381,19.55555556,13.58730159,8.73015873,,,,,,,,,,,,,,,,,,,
PH_hs_0009163,906.5873016,1015.611111,961.0793651,1349.468254,1011.206349,1172.52381,829.0952381,,,,,,,,,,,,,,,,,,,
PH_hs_0009166,115.4603175,145.9444444,168.6349206,178.3253968,143.4603175,265.8730159,170.452381,,,,,,,,,,,,,,,,,,,
PH_hs_0009167,50.36507937,102.7698413,95.8968254,63.76984127,93.42857143,65.07142857,78.73809524,,,,,,,,,,,,,,,,,,,
PH_hs_0009176,170.3809524,77.75396825,55.79365079,132.8095238,97.3968254,60.44444444,97.73015873,,,,,,,,,,,,,,,,,,,
PH_hs_0009177,83.83333333,121.5555556,149.8650794,153.047619,100.3174603,197.8730159,173.5396825,,,,,,,,,,,,,,,,,,,
PH_hs_0009178,2.857142857,3.079365079,3.952380952,4.285714286,4.825396825,5.714285714,2.761904762,,,,,,,,,,,,,,,,,,,
PH_hs_0009186,1489.968254,1563.888889,1499.246032,1166.753968,1849.47619,1090.888889,1856.84127,,,,,,,,,,,,,,,,,,,
PH_hs_0009187,3254.079365,3143.103175,3447.47619,2998.587302,4144.285714,3526.738095,3384.277778,,,,,,,,,,,,,,,,,,,
PH_hs_0009188,53.20634921,41.85714286,46.56349206,45.82539683,66.98412698,33.07936508,41.42063492,,,,,,,,,,,,,,,,,,,
PH_hs_0009189,42.80952381,48.55555556,52.6984127,29.92063492,66.94444444,28.25396825,37.84126984,,,,,,,,,,,,,,,,,,,
PH_hs_0009191,8.666666667,18.12698413,18.49206349,17.73015873,10.46031746,12.47619048,14.22222222,,,,,,,,,,,,,,,,,,,
PH_hs_0009194,442.3333333,475.1984127,511.6507937,370.1269841,567.3333333,361.4285714,386.1428571,,,,,,,,,,,,,,,,,,,
PH_hs_0009198,30.64285714,47.17460317,51.46031746,36.04761905,65.06349206,38.14285714,32.12698413,,,,,,,,,,,,,,,,,,,
PH_hs_0009199,309.531746,294.015873,269.2936508,274.2222222,274.6031746,332.8333333,291.8095238,,,,,,,,,,,,,,,,,,,
PH_hs_0009200,34.31746032,37.31746032,31.88888889,38.46031746,38.9047619,21.28571429,35,,,,,,,,,,,,,,,,,,,
PH_hs_0009202,133.9920635,268.8650794,258.531746,110.3730159,179.4603175,182.9047619,127.6111111,,,,,,,,,,,,,,,,,,,
PH_hs_0009203,271.0396825,380.984127,324.1666667,267.7301587,261.3809524,438.4285714,300.8888889,,,,,,,,,,,,,,,,,,,
PH_hs_0009205,5.26984127,1.761904762,4.317460317,4.761904762,2.412698413,2.603174603,3.333333333,,,,,,,,,,,,,,,,,,,
PH_hs_0009206,9.984126984,7.222222222,5.936507937,11.31746032,7.19047619,8.603174603,12.23809524,,,,,,,,,,,,,,,,,,,
PH_hs_0009207,1608.896825,1815.222222,1791.84127,1399.579365,2106.015873,1088.793651,1911.880952,,,,,,,,,,,,,,,,,,,
PH_hs_0009210,114.531746,124.7619048,122.8571429,101.2063492,120.8571429,2716.007937,94.23809524,,,,,,,,,,,,,,,,,,,
PH_hs_0009213,400.9126984,344.3015873,371.0714286,281.952381,277.5396825,405.1746032,475.8571429,,,,,,,,,,,,,,,,,,,
PH_hs_0009216,621.0634921,512.8968254,571.2460317,624.2222222,480.2936508,406.4444444,769.9603175,,,,,,,,,,,,,,,,,,,
PH_hs_0009217,14.07936508,25.15873016,27.85714286,26.18253968,19.53968254,16.04761905,22.68253968,,,,,,,,,,,,,,,,,,,
PH_hs_0009219,272.9047619,339.952381,390.5634921,373.9603175,361.7619048,204.8492063,229.3333333,,,,,,,,,,,,,,,,,,,
PH_hs_0009220,359.2222222,300.1984127,315.2063492,240.6349206,331.5793651,341.468254,337.6507937,,,,,,,,,,,,,,,,,,,
PH_hs_0009226,3166.603175,3257.904762,3144.277778,2932.619048,2199.396825,1775.68254,2651.238095,,,,,,,,,,,,,,,,,,,
PH_hs_0009230,1472.31746,1658.833333,989.0555556,846.3333333,1254.357143,894.6587302,636,,,,,,,,,,,,,,,,,,,
PH_hs_0009231,90.11111111,86.69047619,86.62698413,94.50793651,101.3730159,75.55555556,106.5873016,,,,,,,,,,,,,,,,,,,
PH_hs_0009232,53.22222222,78.17460317,88.28571429,57.42857143,88.28571429,60.79365079,44.20634921,,,,,,,,,,,,,,,,,,,
PH_hs_0009233,10.85714286,25.6031746,23.61904762,17.20634921,20.46031746,15.20634921,17.3968254,,,,,,,,,,,,,,,,,,,
PH_hs_0009235,2025.492063,1823.769841,1980.47619,2456.793651,1969.261905,1856.952381,2755.936508,,,,,,,,,,,,,,,,,,,
PH_hs_0009236,23.37301587,21,21.84126984,25.68253968,25.34920635,18.88888889,12.14285714,,,,,,,,,,,,,,,,,,,
PH_hs_0009238,2157.698413,2226.531746,2636.984127,2573.253968,2645.103175,2665.84127,2967.253968,,,,,,,,,,,,,,,,,,,
PH_hs_0009242,1373.873016,1282.68254,1232.626984,1506.5,1218.333333,761.0396825,1415.825397,,,,,,,,,,,,,,,,,,,
PH_hs_0009243,55.31746032,96.57142857,101.515873,67.23809524,79.50793651,59.03968254,43.34920635,,,,,,,,,,,,,,,,,,,
PH_hs_0009244,111.4285714,74.20634921,87.68253968,177.0555556,89.84126984,154.984127,160.4444444,,,,,,,,,,,,,,,,,,,
PH_hs_0009245,95.93650794,40.92063492,33.3015873,100.1666667,49.07936508,32.38095238,63.9047619,,,,,,,,,,,,,,,,,,,
PH_hs_0009246,81.77777778,171.6190476,170.2857143,118.9206349,226.3492063,92.65873016,71.55555556,,,,,,,,,,,,,,,,,,,
PH_hs_0009248,1187.238095,1185.761905,1109.47619,840.8095238,1210.269841,659.8492063,981.3412698,,,,,,,,,,,,,,,,,,,
PH_hs_0009249,302.6904762,436.9285714,424.8412698,399.3333333,464.5555556,247.4047619,287.8888889,,,,,,,,,,,,,,,,,,,
PH_hs_0009252,21.85714286,24.28571429,26.74603175,27.07936508,35.56349206,90.84126984,19.31746032,,,,,,,,,,,,,,,,,,,
PH_hs_0009253,2641.357143,2528.642857,2679.039683,3402.15873,3694.531746,3762.238095,4047.031746,,,,,,,,,,,,,,,,,,,
PH_hs_0009254,2.904761905,4.666666667,4.761904762,6.571428571,4.047619048,4.301587302,3.285714286,,,,,,,,,,,,,,,,,,,
PH_hs_0009255,222.047619,172.2857143,149.968254,117.7460317,205.547619,75.3015873,86.01587302,,,,,,,,,,,,,,,,,,,
PH_hs_0009256,87.73015873,97.88095238,98.49206349,79.65079365,51.74603175,45.95238095,39.30952381,,,,,,,,,,,,,,,,,,,
PH_hs_0009257,160.7380952,181.1904762,226.4047619,198.1269841,153.8888889,143.952381,143.7857143,,,,,,,,,,,,,,,,,,,
PH_hs_0009258,737.6428571,593.6746032,610.8809524,689.5555556,607.6984127,854.5079365,945.8571429,,,,,,,,,,,,,,,,,,,
PH_hs_0009260,653.015873,925.2142857,1105.769841,1392.634921,989.3492063,1490.626984,1554.015873,,,,,,,,,,,,,,,,,,,
PH_hs_0009263,152.3095238,102.1746032,111.5555556,278.8333333,116.5,183.3174603,291.484127,,,,,,,,,,,,,,,,,,,
PH_hs_0009265,4020.730159,3661.84127,3700.507937,2424.722222,4965,2498.174603,2883.555556,,,,,,,,,,,,,,,,,,,
PH_hs_0009266,45.34920635,32.22222222,31.04761905,50.31746032,35.0952381,30.46031746,54.16666667,,,,,,,,,,,,,,,,,,,
PH_hs_0009268,39.15873016,21.8015873,15.79365079,23.11111111,26.22222222,19.87301587,37.12698413,,,,,,,,,,,,,,,,,,,
PH_hs_0009269,4589.166667,4887.587302,5062.52381,5346.746032,5916.412698,3509.97619,6137.888889,,,,,,,,,,,,,,,,,,,
PH_hs_0009270,15.96825397,11.23809524,11.92063492,20.65079365,12.55555556,11.28571429,20.6031746,,,,,,,,,,,,,,,,,,,
PH_hs_0009271,84.18253968,64.3968254,69.3968254,75.49206349,80.56349206,88.58730159,46.42063492,,,,,,,,,,,,,,,,,,,
PH_hs_0009272,3930.571429,3821.698413,5621.84127,5541.793651,3003.587302,7355.761905,14622.55556,,,,,,,,,,,,,,,,,,,
PH_hs_0009273,5688.595238,5538.81746,5078.730159,4529.253968,4053.81746,4431,3053.873016,,,,,,,,,,,,,,,,,,,
PH_hs_0009274,472.8730159,370.5079365,416.6666667,481.4444444,543.5952381,289.2777778,608.4920635,,,,,,,,,,,,,,,,,,,
PH_hs_0009275,18.50793651,32.19047619,37.32539683,37.91269841,34.06349206,34.88888889,21.74603175,,,,,,,,,,,,,,,,,,,
PH_hs_0009276,15.3968254,15.11904762,13.22222222,21.57142857,13.73015873,26.95238095,15.79365079,,,,,,,,,,,,,,,,,,,
PH_hs_0009278,40.49206349,73.01587302,68.49206349,39.77777778,24.96825397,33.3968254,48.05555556,,,,,,,,,,,,,,,,,,,
PH_hs_0009279,1458.47619,1061,1124.031746,1292.642857,1914.071429,1380.769841,1932.603175,,,,,,,,,,,,,,,,,,,
PH_hs_0009280,794.0079365,688.2777778,779.3809524,574.3650794,1008.02381,696.4206349,1184.174603,,,,,,,,,,,,,,,,,,,
PH_hs_0009281,637.5238095,582.8174603,469.6825397,473.4206349,368.7063492,551.7222222,537.5873016,,,,,,,,,,,,,,,,,,,
PH_hs_0009283,2384.825397,3055.47619,3277.634921,3057.944444,4554.230159,2422.920635,3872.087302,,,,,,,,,,,,,,,,,,,
PH_hs_0009284,163.9603175,159.6507937,168.9761905,214.7222222,167.0793651,210.7460317,168.6031746,,,,,,,,,,,,,,,,,,,
PH_hs_0009285,151.4920635,239.4444444,246.7857143,196.3174603,151.4126984,161.9920635,228.0238095,,,,,,,,,,,,,,,,,,,
PH_hs_0009286,122.1825397,156.015873,179.3809524,164.2936508,160.9444444,205.984127,131.031746,,,,,,,,,,,,,,,,,,,
PH_hs_0009287,121.5873016,165.2460317,174.8730159,136.3174603,158.8809524,103.7222222,115.0634921,,,,,,,,,,,,,,,,,,,
PH_hs_0009288,25.01587302,33.9047619,37.73015873,27.18253968,25.34920635,21.0952381,21.26984127,,,,,,,,,,,,,,,,,,,
PH_hs_0009289,9.420634921,6.095238095,4.761904762,16.33333333,6.507936508,13.3015873,11.96825397,,,,,,,,,,,,,,,,,,,
PH_hs_0009290,87.79365079,173.2222222,192.3571429,163.8650794,141.4603175,118.6507937,152.7619048,,,,,,,,,,,,,,,,,,,
PH_hs_0009291,6.777777778,14.08730159,12.88888889,12.53968254,11.0952381,15.88888889,11.07936508,,,,,,,,,,,,,,,,,,,
PH_hs_0009292,99.65079365,127.1825397,148.6825397,122.4444444,158.2380952,195.0238095,194.2936508,,,,,,,,,,,,,,,,,,,
PH_hs_0009295,3265.84127,3626.285714,3355.452381,2939.230159,3368.944444,2240.952381,2962.095238,,,,,,,,,,,,,,,,,,,
PH_hs_0009296,123.5555556,198.7460317,212.9365079,153.4444444,190.7301587,90.49206349,107.2460317,,,,,,,,,,,,,,,,,,,
PH_hs_0009297,251.2380952,229.6507937,246.8253968,221.6349206,297.1349206,200.7777778,193.3650794,,,,,,,,,,,,,,,,,,,
PH_hs_0009299,264.1666667,121.3888889,93.15873016,114,143.952381,91.12698413,300.6111111,,,,,,,,,,,,,,,,,,,
PH_hs_0009300,2325.111111,1927.515873,1534.460317,1612.047619,2059.079365,1593.825397,1128.801587,,,,,,,,,,,,,,,,,,,
PH_hs_0009302,174.8888889,180.3174603,206.452381,215.968254,304.9047619,164.6031746,250.4285714,,,,,,,,,,,,,,,,,,,
PH_hs_0009305,27.03174603,23.3968254,29.57142857,29.44444444,33.41269841,32.57142857,35.61111111,,,,,,,,,,,,,,,,,,,
PH_hs_0009308,14.22222222,14.77777778,21.93650794,27.17460317,18.25396825,29.04761905,43.63492063,,,,,,,,,,,,,,,,,,,
PH_hs_0009310,31.03174603,20.88888889,17.87301587,40.68253968,23.57142857,21.35714286,51.6031746,,,,,,,,,,,,,,,,,,,
PH_hs_0009312,1952.31746,2848.293651,3670.031746,3304.444444,2980.65873,4728.301587,4350.436508,,,,,,,,,,,,,,,,,,,
PH_hs_0009313,78.9047619,111.5238095,132.3015873,121.1587302,131.7857143,90.56349206,85.84126984,,,,,,,,,,,,,,,,,,,
PH_hs_0009314,39.25396825,58.38095238,59.53968254,40.61111111,56.00793651,639.4920635,56.01587302,,,,,,,,,,,,,,,,,,,
PH_hs_0009316,39.9047619,86.38095238,83.07936508,61.99206349,86.38095238,46.3015873,60.85714286,,,,,,,,,,,,,,,,,,,
PH_hs_0009317,3615.611111,3085.936508,3392.404762,1811.206349,3719.634921,2057.674603,4171.968254,,,,,,,,,,,,,,,,,,,
PH_hs_0009318,43.58730159,75.07936508,73.79365079,49.74603175,62.26984127,408.4126984,40.79365079,,,,,,,,,,,,,,,,,,,
PH_hs_0009320,20.11111111,30.52380952,33.22222222,20.46031746,21.63492063,29.80952381,18.88888889,,,,,,,,,,,,,,,,,,,
PH_hs_0009321,67.9047619,78.17460317,95.42857143,59.46031746,69.0952381,37.63492063,50.67460317,,,,,,,,,,,,,,,,,,,
PH_hs_0009322,19.12698413,32.22222222,27.03174603,25.55555556,32.50793651,32.14285714,20.61111111,,,,,,,,,,,,,,,,,,,
PH_hs_0009325,13.14285714,9.063492063,9.53968254,11.01587302,7.634920635,8.555555556,11.44444444,,,,,,,,,,,,,,,,,,,
PH_hs_0009328,1479.769841,1278.253968,1226.222222,895.0634921,1500.119048,839.2539683,1307.777778,,,,,,,,,,,,,,,,,,,
PH_hs_0009330,334.7619048,284.3333333,296.7301587,338.515873,346.6269841,405.8809524,428.0079365,,,,,,,,,,,,,,,,,,,
PH_hs_0009331,174.7380952,205.2936508,246.2698413,199.0238095,199.7063492,236.484127,126.952381,,,,,,,,,,,,,,,,,,,
PH_hs_0009333,303.547619,522.3492063,579.1825397,579.0238095,732.7142857,429.015873,378.3888889,,,,,,,,,,,,,,,,,,,
PH_hs_0009334,468.5873016,316.6111111,303.8888889,353.3492063,316.531746,199.6825397,474.952381,,,,,,,,,,,,,,,,,,,
PH_hs_0009335,397.1428571,426.0396825,430.3253968,288.3492063,430.7380952,260.515873,497.1904762,,,,,,,,,,,,,,,,,,,
PH_hs_0009336,768.2222222,408.8492063,395.0079365,287.952381,388.8730159,320.047619,1255.420635,,,,,,,,,,,,,,,,,,,
PH_hs_0009337,654.7063492,907.8650794,1020.055556,887.1111111,1097.698413,619.9365079,714.1349206,,,,,,,,,,,,,,,,,,,
PH_hs_0009338,27.33333333,63.36507937,57.79365079,37.57142857,46.50793651,37.77777778,40.15079365,,,,,,,,,,,,,,,,,,,
PH_hs_0009339,133.1746032,84.5952381,104.015873,132.7063492,142.015873,122.8809524,108.7222222,,,,,,,,,,,,,,,,,,,
PH_hs_0009340,40.0952381,40.23809524,38.23809524,42.79365079,86.11904762,21.20634921,30.71428571,,,,,,,,,,,,,,,,,,,
PH_hs_0009341,148.6984127,167.8571429,136.5634921,198.8253968,106.968254,72,80.03174603,,,,,,,,,,,,,,,,,,,
PH_hs_0009342,7.555555556,7.095238095,8.984126984,11.98412698,8.73015873,8.253968254,11.77777778,,,,,,,,,,,,,,,,,,,
PH_hs_0009344,34452.93651,31886.36508,28898.49206,25105.03175,29717.22222,14973.84127,22258.87302,,,,,,,,,,,,,,,,,,,
PH_hs_0009345,15.01587302,22.08730159,25.41269841,19.74603175,26.61904762,20.03174603,19.6984127,,,,,,,,,,,,,,,,,,,
PH_hs_0009346,730.9206349,625.3888889,574.1666667,358.1746032,784.531746,347.7460317,325.2539683,,,,,,,,,,,,,,,,,,,
PH_hs_0009347,187.1190476,198.952381,170.6031746,162.1507937,232.952381,194.7619048,120.1746032,,,,,,,,,,,,,,,,,,,
PH_hs_0009348,196.6587302,225.4285714,202.7936508,195.8015873,170.1269841,139.6349206,263.1587302,,,,,,,,,,,,,,,,,,,
PH_hs_0009349,3306.222222,3881.15873,4473.222222,2550.642857,3486.984127,2494.436508,4063.365079,,,,,,,,,,,,,,,,,,,
PH_hs_0009350,1811.396825,2584.063492,2875.706349,2909.285714,2435.769841,1735.674603,2678.357143,,,,,,,,,,,,,,,,,,,
PH_hs_0009351,5121.619048,5722.777778,5839.952381,5681.746032,8152.095238,4010.365079,5548.714286,,,,,,,,,,,,,,,,,,,
PH_hs_0009352,226.6587302,193.7063492,238.1507937,251.5714286,196.0952381,374.6349206,531.1190476,,,,,,,,,,,,,,,,,,,
PH_hs_0009353,980.5714286,941.7777778,1058.547619,1087.539683,978.9047619,772.4285714,734.1984127,,,,,,,,,,,,,,,,,,,
PH_hs_0009355,971.7142857,876.2301587,890.7698413,875.1111111,1116.325397,584.0396825,1145.380952,,,,,,,,,,,,,,,,,,,
PH_hs_0009356,872.6746032,828.4285714,793.6349206,700.1984127,932.1428571,672.3809524,799.8333333,,,,,,,,,,,,,,,,,,,
PH_hs_0009357,26.12698413,19.17460317,15.38095238,24.6031746,15.96825397,13.20634921,28.84126984,,,,,,,,,,,,,,,,,,,
PH_hs_0009358,1441.650794,1511.674603,1982.888889,2097.079365,1705.722222,2287.039683,1943.880952,,,,,,,,,,,,,,,,,,,
PH_hs_0009360,681.9920635,480.4444444,502.0396825,623.5873016,704.5873016,646.3650794,610.6746032,,,,,,,,,,,,,,,,,,,
PH_hs_0009361,80.07936508,65.62698413,67.42857143,117.1666667,66.62698413,86.38095238,122.015873,,,,,,,,,,,,,,,,,,,
PH_hs_0009362,9.031746032,7.222222222,6.19047619,8.920634921,5.634920635,14.93650794,10.73809524,,,,,,,,,,,,,,,,,,,
PH_hs_0009363,12818.96825,13117.92063,13014.25397,12207.93651,12742.60317,14917.25397,13552.77778,,,,,,,,,,,,,,,,,,,
PH_hs_0009364,13432.06349,10775.11111,11675.7619,12388.09524,10273.65079,10772.87302,8429.095238,,,,,,,,,,,,,,,,,,,
PH_hs_0009365,907.6587302,940.0793651,963.3968254,895.0396825,849.9126984,453.6349206,669.5079365,,,,,,,,,,,,,,,,,,,
PH_hs_0009368,9524.238095,10250.74603,12070.88889,8973.269841,13075.07937,8110.84127,13846.36508,,,,,,,,,,,,,,,,,,,
PH_hs_0009369,420.7142857,380.1507937,397.6984127,456.7777778,464.7777778,302.6587302,443.8412698,,,,,,,,,,,,,,,,,,,
PH_hs_0009370,65.93650794,71.93650794,196.2222222,123.2619048,136.1587302,316.531746,386.2063492,,,,,,,,,,,,,,,,,,,
PH_hs_0009371,8.714285714,17.87301587,18.79365079,10.23809524,18.20634921,128.1507937,13.84126984,,,,,,,,,,,,,,,,,,,
PH_hs_0009372,195.1190476,298.3333333,267.6904762,174.031746,210.5238095,131.9285714,213.2301587,,,,,,,,,,,,,,,,,,,
PH_hs_0009374,2599.373016,1814.063492,2394.47619,2206.428571,2246.873016,2457.793651,2953.944444,,,,,,,,,,,,,,,,,,,
PH_hs_0009375,464.0952381,371.9603175,470.0873016,528.952381,342.8253968,294.1587302,485.0952381,,,,,,,,,,,,,,,,,,,
PH_hs_0009376,319.6904762,430.468254,522.1587302,299.7222222,605.5634921,446.2539683,941.6190476,,,,,,,,,,,,,,,,,,,
PH_hs_0009378,489.8174603,425.1984127,413.4285714,409.531746,411.3174603,229.8571429,354.3650794,,,,,,,,,,,,,,,,,,,
PH_hs_0009379,63.73809524,42.04761905,24.61904762,56.00793651,26.74603175,24.25396825,79.06349206,,,,,,,,,,,,,,,,,,,
PH_hs_0009381,14153.78571,12634.96825,12299.66667,14489.80952,12841.9127,13042.93651,18356.80952,,,,,,,,,,,,,,,,,,,
PH_hs_0009389,2573.706349,2717.230159,2787,2274.111111,2206.277778,1711.992063,2518.357143,,,,,,,,,,,,,,,,,,,
PH_hs_0009390,165.0555556,163.7222222,175.3333333,152.3015873,197.031746,202.0873016,158.9206349,,,,,,,,,,,,,,,,,,,
PH_hs_0009391,408.015873,355.9365079,305.7857143,346.1825397,363.0079365,339.1031746,422.8730159,,,,,,,,,,,,,,,,,,,
PH_hs_0009394,119.0714286,65.73809524,51.08730159,126.984127,69.61904762,48.70634921,108.6190476,,,,,,,,,,,,,,,,,,,
PH_hs_0009397,6.396825397,8.174603175,10.73015873,7.825396825,8.412698413,8.222222222,5.158730159,,,,,,,,,,,,,,,,,,,
PH_hs_0009399,14.74603175,24.61904762,27.23015873,21.22222222,31.87301587,143.1269841,18.87301587,,,,,,,,,,,,,,,,,,,
PH_hs_0009400,477.8095238,779.2301587,756.1984127,928.3888889,555.8730159,587.2460317,543.6507937,,,,,,,,,,,,,,,,,,,
PH_hs_0009402,311.968254,293.8095238,330.2460317,299.1111111,260.6111111,212.0079365,383.4603175,,,,,,,,,,,,,,,,,,,
PH_hs_0009403,152.6190476,158.8968254,177.015873,163.8333333,161.1587302,94.88888889,179.6666667,,,,,,,,,,,,,,,,,,,
PH_hs_0009404,245.5079365,218.2460317,206.5396825,127.5238095,238.6428571,133,155.1031746,,,,,,,,,,,,,,,,,,,
PH_hs_0009405,60.46031746,97.78571429,95.79365079,88.61111111,93.26984127,102.6904762,44.88888889,,,,,,,,,,,,,,,,,,,
PH_hs_0009406,399.6666667,416.2698413,369.5952381,294.0396825,246.3888889,180.968254,247.8095238,,,,,,,,,,,,,,,,,,,
PH_hs_0009407,24.47619048,31.68253968,29.57142857,30.73015873,29.84126984,21.12698413,21.78571429,,,,,,,,,,,,,,,,,,,
PH_hs_0009416,2088.698413,1610.365079,1605.365079,1610.5,1771,1051.904762,1395.753968,,,,,,,,,,,,,,,,,,,
PH_hs_0009418,37.0952381,61.05555556,66.36507937,52.42857143,52.49206349,51.04761905,36.52380952,,,,,,,,,,,,,,,,,,,
PH_hs_0009422,25.93650794,18.57936508,22.84126984,27.65873016,24.06349206,31.36507937,33.11111111,,,,,,,,,,,,,,,,,,,
PH_hs_0009431,6.46031746,10,7.253968254,8.920634921,9.603174603,5.047619048,8.222222222,,,,,,,,,,,,,,,,,,,
PH_hs_0009433,37.65079365,27.9047619,28.65079365,39.66666667,33.33333333,21.73015873,33.31746032,,,,,,,,,,,,,,,,,,,
PH_hs_0009434,7.428571429,5.515873016,8.53968254,11.53968254,9.555555556,48.92857143,7.825396825,,,,,,,,,,,,,,,,,,,
PH_hs_0009435,22.96825397,25.11111111,29.23809524,32.84126984,25.68253968,834.3492063,31.5,,,,,,,,,,,,,,,,,,,
PH_hs_0009437,1595.738095,1895.349206,1256.65873,1093.142857,1746.261905,1412.785714,485.3968254,,,,,,,,,,,,,,,,,,,
PH_hs_0009438,4.357142857,4.619047619,5.285714286,6.222222222,5.650793651,2.984126984,3.507936508,,,,,,,,,,,,,,,,,,,
PH_hs_0009443,10.6984127,8.46031746,9.857142857,13.73015873,11.33333333,15.07936508,12.04761905,,,,,,,,,,,,,,,,,,,
PH_hs_0009445,14.52380952,6.80952381,8.412698413,16.15873016,5.968253968,7.507936508,16.14285714,,,,,,,,,,,,,,,,,,,
PH_hs_0009446,12.25396825,10.71428571,11.47619048,16.98412698,11.73015873,808.3174603,9.968253968,,,,,,,,,,,,,,,,,,,
PH_hs_0009447,28.53968254,20.84126984,23.82539683,27.14285714,25.82539683,26.14285714,23.6031746,,,,,,,,,,,,,,,,,,,
