name,geneID,1460_6hr,1460_24hr,1461_6hr,1461_24hr,1460_6hr_log2,1460_24hrlog2,1461_6hr_log2,1461_24hr_log2
PROCR,PH_hs_0035477,288.0416667,323.6388889,314.4722222,297.5,-0.088824841,0.079282614,0.037830227,-0.042212692
TGIF2LX|TGIF2LY,PH_hs_0033162,46.79166667,48.5,56,47.33333333,0.10800265,0.159735781,0.367177861,0.124607557
B4GALNT4,PH_hs_0040797,36,36.18055556,36.08333333,36.83333333,0.020177882,0.027395536,0.023513595,0.053192939
ATG13,PH_hs_0024821,201.0416667,214.5555556,231.7777778,236.8333333,0.034801883,0.128658604,0.240049597,0.271179495
CBLN4,PH_hs_0031631,35,34.52777778,34.02777778,34.25,0.031250934,0.011653497,-0.009391051,0
POLG2,PH_hs_0025563,483.8333333,569.2777778,532.5972222,614.2916667,-0.311253609,-0.076630991,-0.172718871,0.033160037
SCML2,PH_hs_0027928,150.6875,140.1944444,135.0277778,137.1111111,-0.017249497,-0.121380063,-0.175553015,-0.153463755
OR1S2|OR1S1,PH_hs_0062062,40.04166667,42.83333333,48.47222222,45.55555556,-0.042892094,0.054339834,0.232764105,0.143232884
SLC28A1,PH_hs_0044490,48.70833333,46.86111111,48.91666667,46.38888889,0.133067492,0.077290035,0.13922497,0.062678164
MTCH2,PH_hs_0014370,5518.291667,6551.555556,5906.708333,6464.041667,-0.140165958,0.107449821,-0.042033294,0.088048828
ADGRA3,PH_hs_0036052,38.375,35.72222222,36.38888889,38.38888889,0.007853558,-0.095491361,-0.068815192,0.008375612
TPX2,PH_hs_0000972,5107.6875,5290.888889,4612.666667,4030.527778,0.053816471,0.104656331,-0.093252749,-0.287885025
ACO2,PH_hs_0032150,2424.958333,2258.652778,2338.180556,1951,0.304930409,0.202432953,0.25235679,-0.008815772
AFP,PH_hs_0009362,49.58333333,53.97222222,62.19444444,54.80555556,-0.143003702,-0.020641875,0.183926752,0.00146318
RNF41,PH_hs_0040605,327.875,236,218.6944444,245.0277778,0.337411364,-0.136947679,-0.246817967,-0.082789228
SORD,PH_hs_0028691,1390.666667,1477.5,1518.5,1590.222222,-0.083144002,0.004237472,0.04372625,0.110307727
COL5A2,PH_hs_0023462,44.29166667,42.08333333,42.13888889,43.69444444,0.132084944,0.058298641,0.060201932,0.112499518
AMY1A|AMY1C|AMY1B|AMY2A|AMY2B,PH_hs_0062080,147.3333333,127.1111111,132.3055556,129.7777778,-0.057587492,-0.270581215,-0.212797718,-0.240627993
VSX1,PH_hs_0044385,93.625,87.44444444,106.8055556,98.05555556,-0.104023065,-0.202550149,0.085997908,-0.037317506
SSH1,PH_hs_0003858,64.02083333,61.45833333,66.11111111,59.65277778,0.109698621,0.050765808,0.156049927,0.007746484
TEKT4,PH_hs_0060429,38.875,39.33333333,40.02777778,38.88888889,0.026529483,0.043439261,0.068688331,0.027044823
RGS1,PH_hs_0004299,68.95833333,75.52777778,87.95833333,86.47222222,-0.194605114,-0.06332268,0.156490248,0.131906745
KIAA0513,PH_hs_0015555,78.33333333,85.88888889,90.40277778,79,0.118293732,0.251138888,0.325034483,0.130520034
ODF3B,PH_hs_0033308,116.8333333,111.1944444,125.7777778,93.33333333,0.35326541,0.281898175,0.459690518,0.029277793
ZNF10,PH_hs_0029071,181.9166667,178.8611111,168.9722222,165.6111111,0.370142802,0.345704821,0.263651175,0.234664546
EVA1A,PH_hs_0023614,50.91666667,49.51388889,61.97222222,48.75,0.125745553,0.085440844,0.409229281,0.063009798
VPS35,PH_hs_0030427,6656.083333,6858.805556,6895.805556,6282.194444,0.18323951,0.226523371,0.234285109,0.099834612
OLIG1,PH_hs_0003674,234.2291667,312.5,310.4166667,326.4166667,-0.315162656,0.1007728,0.09112263,0.163631332
DDX42,PH_hs_0000927,400.0208333,395.7638889,366.5555556,406.875,0.108331932,0.092896775,-0.017711335,0.132842432
FBXO17,PH_hs_0025184,53.66666667,54.83333333,51.30555556,50.25,0.057121279,0.088148175,-0.007789949,-0.037781407
BRF1,PH_hs_0025169,154.5416667,181.7083333,206.1111111,141.125,0.22472814,0.458356862,0.640154558,0.093705859
MRPS2,PH_hs_0024350,178.875,191.8055556,171.0555556,166.6111111,0.125255952,0.225948693,0.060769146,0.022788801
PLXNA2,PH_hs_0015467,64.9375,81.77777778,75.75,70.47222222,-0.061169102,0.271487913,0.161024942,0.056833761
NPM1,PH_hs_0045799,208.625,229.75,212.4722222,184.4166667,-0.084765406,0.054387406,-0.058403214,-0.26270841
PIH1D2,PH_hs_0030134,540.0416667,606.2916667,519.0555556,516.4305556,-0.201328935,-0.034387664,-0.258510696,-0.265825294
STXBP5L,PH_hs_0047320,160.5,192.3472222,186.5277778,153.7222222,-0.077292699,0.183846999,0.139524497,-0.139540259
FLVCR1,PH_hs_0048470,243.2291667,333.1527778,277.8611111,287.8055556,0.197118226,0.650985909,0.389165919,0.439896428
CRABP1,PH_hs_0016729,405.25,415.8055556,490.9305556,452.5694444,0.567491158,0.604588007,0.844197936,0.726818156
FAM96B,PH_hs_0001016,1358.145833,2467.680556,2045.097222,1808.875,0.0544597,0.915976948,0.64499073,0.467914016
GAS2,PH_hs_0022542,78.625,98.30555556,89.79166667,75.02777778,0.123655493,0.445940331,0.315248939,0.056092209
ZPLD1,PH_hs_0028213,39.54166667,77.05555556,52.75,36.55555556,0.01374733,0.976272625,0.429544743,-0.099535674
DOK6,PH_hs_0048762,36,42.02777778,40.13888889,38.19444444,0.071892918,0.295239188,0.228896693,0.157258819
SRP68,PH_hs_0032415,1041.729167,832.0694444,720.5694444,715.9166667,0.134626947,-0.189577456,-0.39714392,-0.40648973
CCDC59,PH_hs_0005050,2906.9375,3444.222222,3128.527778,2812.708333,0.366265995,0.61094417,0.472249855,0.3187259
WNK2,PH_hs_0023162,42.54166667,44.86111111,42,41.13888889,0.044482436,0.121071234,0.025995209,-0.00389129
LRRFIP2,PH_hs_0045895,109.875,116.2222222,102.8888889,102.8333333,0.143094735,0.224117514,0.048318761,0.047539558
PLEKHN1,PH_hs_0029713,46.5,53.02777778,49.97222222,46.77777778,-0.11189288,0.077624695,-0.007997221,-0.10330027
YLPM1,PH_hs_0047404,56.54166667,67.05555556,64.90277778,68.52777778,-0.093640882,0.152401573,0.105324934,0.183733612
DIP2B,PH_hs_0001818,93.77083333,94.25,87.19444444,95.22222222,0.009325377,0.016678741,-0.09557766,0.031484421
RCHY1,PH_hs_0047447,125.0416667,151.5,122.1527778,140.1944444,-0.068075352,0.208833529,-0.101797594,0.096944915
TKFC,PH_hs_0000635,1318.375,1093.875,1037.013889,1115.944444,0.09575943,-0.173553474,-0.250566144,-0.144736154
RWDD2B,PH_hs_0002824,674.9166667,605.0277778,514.6527778,539.1111111,-0.108650951,-0.266358951,-0.499760918,-0.432777688
SERINC3,PH_hs_0014019,1137.75,1049.166667,951.0555556,819.1388889,-0.026800708,-0.143740417,-0.285382771,-0.5008043
DST,PH_hs_0049098,487.4583333,468.4166667,400.0694444,411.25,0.139193968,0.08170747,-0.145834492,-0.10606926
TMEM237,PH_hs_0021992,178.2916667,162.1388889,127.5,128.1805556,0.151665976,0.014656864,-0.33207605,-0.324395869
NR1D2,PH_hs_0002946,43.66666667,43.66666667,46.69444444,41.13888889,0.008283439,0.008283439,0.105001946,-0.077746138
PCSK1,PH_hs_0048435,36,38.83333333,39.77777778,37.77777778,-0.029747343,0.079551299,0.114218431,0.03979359
BLOC1S1|BLOC1S1-RDH5,PH_hs_0005179,1709.9375,1976.083333,1706.083333,1462.625,0.390170192,0.598870386,0.386914715,0.164786525
KNG1,PH_hs_0047495,34.25,34.58333333,37.77777778,35.97222222,-0.051715037,-0.037742094,0.089718815,0.019064262
C1R,PH_hs_0047544,53.79166667,70.72222222,67.08333333,60.75,-0.001117069,0.393663848,0.317454618,0.17438465
KRT27,PH_hs_0003812,36.625,46.61111111,42.55555556,40.52777778,-0.17156536,0.176279785,0.044953366,-0.025483048
RPP25L,PH_hs_0031026,470.8958333,571.1527778,494.5833333,534.6666667,-0.106222052,0.172246695,-0.035416385,0.077009727
TCEB3CL2|TCEB3C|TCEB3CL,PH_hs_0030737,36.66666667,37.43055556,37.25,36.02777778,-0.003275132,0.026472211,0.019496176,-0.028634582
GABRB3,PH_hs_0047680,33.125,33.44444444,33.86111111,32,-0.005433886,0.00841224,0.026274974,-0.055282436
MRPL15,PH_hs_0001637,4688.0625,6158.361111,5158.916667,5392.625,-0.140067476,0.253487186,-0.001991137,0.061928434
DYRK1A,PH_hs_0004378,1210.458333,1230.25,1213.875,1121.777778,-0.040061112,-0.016663015,-0.035994666,-0.149827623
MCF2,PH_hs_0024419,37.83333333,39.36111111,35.58333333,37.80555556,0.091838867,0.148951922,0.003382639,0.090779231
CCDC152,PH_hs_0042866,52.58333333,58.66666667,59.47222222,50.69444444,-0.03389416,0.124041264,0.143716225,-0.086672107
PKD2,PH_hs_0026338,134.8333333,128.6111111,118.6944444,136.125,0.05174107,-0.016420845,-0.132183721,0.065495917
INSIG1,PH_hs_0047586,14451.875,11560.77778,7692.527778,7029.069444,0.906656644,0.584638424,-0.003070384,-0.133194424
MAFF,PH_hs_0026407,70.54166667,72.77777778,67.88888889,65.16666667,-0.032856957,0.012165381,-0.088157146,-0.147198417
NEDD4L,PH_hs_0048061,50.91666667,59.54166667,54.25,55.44444444,-0.018767029,0.206994602,0.072718134,0.104137905
DCUN1D1,PH_hs_0043092,177.6666667,160.5555556,159.1666667,159.4444444,-0.122539085,-0.268639531,-0.281173884,-0.278658287
CHMP6,PH_hs_0002006,155.3333333,164.3611111,173.3888889,146.1388889,0.153379711,0.234881245,0.312023707,0.0653524
ITPR2,PH_hs_0026739,86.29166667,83.16666667,82.34722222,81.91666667,0.110724833,0.057509,0.043223576,0.035660601
MOBP,PH_hs_0024800,153.4166667,179.5277778,166.875,180.3472222,-0.237205416,-0.010453552,-0.1158928,-0.003883434
BVES-AS1,PH_hs_0005410,55.4375,55.75,54.13888889,53.02777778,0.071691106,0.079800711,0.037494185,0.007577197
TMEM178A,PH_hs_0003053,36.625,39.11111111,39.72222222,36.69444444,0.045009735,0.139759498,0.162127311,0.04774263
HDGFRP3,PH_hs_0007357,63.5,72.375,63.94444444,65.65277778,0.213897627,0.402632478,0.223960057,0.261997088
OR2B3,PH_hs_0047112,38.95833333,45.38888889,45.66666667,41.80555556,-0.117019382,0.10338783,0.112190146,-0.015256666
LINC01137,PH_hs_0018537,65.60416667,68.16666667,69.73611111,70.94444444,0.144944611,0.200223602,0.233063078,0.257846878
GJA3,PH_hs_0047660,59.10416667,65.75,61.13888889,65.59722222,0.164088746,0.317819801,0.21291924,0.31446363
RPL37,PH_hs_0043127,225.125,208.9166667,193.0694444,230.0555556,-0.086787286,-0.194585972,-0.308393704,-0.055531266
OSMR,PH_hs_0049148,55.22916667,53.63888889,50.16666667,53.36111111,-0.04553156,-0.087682567,-0.184232838,-0.095173212
PSENEN,PH_hs_0032484,375.5,425.7916667,422.3055556,470.0833333,0.030578029,0.211912835,0.200052347,0.354681652
LOC100133091,PH_hs_0037619,76.54166667,85.58333333,78.88888889,92.36111111,0.108426291,0.269510846,0.152003093,0.379466504
PPP4C,PH_hs_0000368,605,509.5138889,614.5833333,701.3055556,0.361463359,0.11364969,0.38413686,0.574571373
ARHGEF7,PH_hs_0010346,44.5,45.66666667,44.55555556,42.97222222,0.002704209,0.04004036,0.004504203,-0.047696742
MBD1,PH_hs_0061992,120.375,117.6805556,140.7777778,123.4444444,-0.053430179,-0.086090015,0.17245364,-0.017104067
PAFAH1B2,PH_hs_0060124,61.54166667,64.11111111,64.77777778,62.86111111,0.05272068,0.111731577,0.126656142,0.083324938
NAT6,PH_hs_0031696,143.2083333,144.4444444,198.7638889,157.2222222,0.317527395,0.329926666,0.790467623,0.452217095
C1QTNF9,PH_hs_0043458,37.16666667,37.02777778,36.30555556,34.86111111,0.016265054,0.010863719,-0.01755392,-0.076125697
ZDHHC20,PH_hs_0028813,1649.958333,1926.75,1949.680556,1865.902778,-0.036051263,0.187688535,0.20475691,0.141392962
ACOT7,PH_hs_0033361,757.8541667,653.6944444,627.5972222,807,-0.100743462,-0.314047284,-0.372824753,-0.010095047
SLITRK6,PH_hs_0048371,34.25,35,34.22222222,34.05555556,0.042749647,0.074000581,0.041579104,0.034535827
GGN,PH_hs_0026183,593.4166667,509.25,793.5694444,594.0277778,0.165550475,-0.055120897,0.584861505,0.167035423
LINC00115,PH_hs_0016984,89.66666667,76.72222222,87.22222222,85.25,0.050482424,-0.174444835,0.010606404,-0.022389509
NTRK1,PH_hs_0019265,44.20833333,45.19444444,49.11111111,44.75,-0.078074076,-0.046246982,0.073657042,-0.060504739
ADAMTS18,PH_hs_0022901,46.5,45.63888889,49.80555556,44.55555556,0.066129589,0.039162541,0.165205549,0.004504203
UHRF1BP1,PH_hs_0039289,764.25,681.1388889,625.0416667,650.4722222,0.081463122,-0.084632522,-0.208629159,-0.151094076
ABHD17C,PH_hs_0002364,1596.375,1796.361111,1754.694444,1754.152778,0.093528697,0.263806501,0.229948933,0.22950351
MAPKAPK3,PH_hs_0023175,174.3958333,157.5,182.6111111,171.8055556,-0.014916583,-0.161930326,0.051492395,-0.036505466
PMS2P1|PMS2P5|PMS2P9,PH_hs_0049749,103.125,92.02777778,102.9166667,97.43055556,0.267588261,0.103335438,0.264670777,0.185640339
KPNA2,PH_hs_0029276,1650.6875,1758.902778,1637.555556,1904.236111,-0.277774305,-0.186165586,-0.289297475,-0.071628954
SYN2,PH_hs_0047940,38.33333333,40.83333333,41.88888889,40.16666667,0.006286263,0.097434151,0.134254424,0.073685548
PTPRG,PH_hs_0005006,136.2708333,147.1527778,135.5277778,138.5694444,0.125510831,0.236348799,0.117622599,0.14964319
ALX4,PH_hs_0048149,259.8125,252.5138889,220.6111111,235.3888889,0.219349288,0.178241187,-0.016616101,0.076924667
MAGT1,PH_hs_0041084,300.7083333,233.0277778,206.9444444,247.7222222,-0.06278254,-0.430645449,-0.60190387,-0.342424096
SLITRK1,PH_hs_0019607,36.66666667,36.44444444,36.30555556,35.27777778,0.046650093,0.037879884,0.032371305,-0.009059339
BRCA2,PH_hs_0002816,62,62.86111111,66.58333333,72.63888889,0.121306296,0.141205854,0.224199178,0.349780216
C1orf116,PH_hs_0026357,49,47.19444444,51.02777778,52.47222222,-0.13571801,-0.189882718,-0.077216944,-0.036945869
CERCAM,PH_hs_0031086,58.25,56.16666667,61.91666667,59.25,0.213134453,0.160590589,0.301204209,0.237691558
LINC00923,PH_hs_0026915,66.45833333,70.13888889,79.30555556,80.47222222,0.163607278,0.241371741,0.418579099,0.439648038
SNTN,PH_hs_0035568,35.875,35.11111111,35.33333333,34.55555556,0.066874844,0.035823664,0.044925871,0.012813686
LRRC30,PH_hs_0042938,55,71.94444444,80.29166667,69.5,-0.180572246,0.206879422,0.365246396,0.157009114
GAPDHS,PH_hs_0013134,52.70833333,74.66666667,92.38888889,72.63888889,-0.112930845,0.389502407,0.696757438,0.349780216
SLC33A1,PH_hs_0014767,893.25,677.1666667,570.6666667,549.2916667,0.685493539,0.285940489,0.039077826,-0.015998065
PATE3,PH_hs_0043035,37.20833333,40.05555556,42.47222222,40.33333333,-0.119324572,-0.012947989,0.071569254,-0.0029777
NRXN1,PH_hs_0047527,35.25,39.5,38.72222222,38.02777778,-0.114689935,0.049539461,0.020848557,-0.005259558
CAPRIN1,PH_hs_0060623,3457.1875,2788.277778,2622.347222,2533.027778,0.057058289,-0.253166267,-0.341681837,-0.391677663
CNTF,PH_hs_0060049,64.54166667,78.91666667,70.88888889,69.95833333,-0.069990113,0.220109073,0.065338571,0.046274973
KRTAP12-1|KRTAP12-2,PH_hs_0037203,51.54166667,67,63.94444444,55.61111111,-0.06276057,0.315661336,0.248319263,0.046873403
NMU,PH_hs_0028383,47.54166667,50.30555556,47.80555556,46.25,0.098091354,0.179616607,0.106077159,0.058352238
ISPD,PH_hs_0060720,84.16666667,91.83333333,84.73611111,91.63888889,-0.163881292,-0.038112361,-0.154153355,-0.041170307
LSP1,PH_hs_0003675,55,63.79166667,60.75,56.06944444,0.16175107,0.375687423,0.30520386,0.189534227
PDGFRA,PH_hs_0004257,85.54166667,94.22222222,94.625,88.58333333,-0.002106637,0.137333405,0.143487442,0.048301332
CLEC9A,PH_hs_0002601,43.66666667,43.36111111,44.69444444,41.08333333,0.047581065,0.037450384,0.081144173,-0.040398101
USP12,PH_hs_0061252,487.1875,489.3055556,441.2361111,462.0416667,-0.175719364,-0.169460818,-0.318645614,-0.252173522
PCDH10,PH_hs_0027870,1095.25,1321.458333,1220.402778,1064.847222,0.11803619,0.388906912,0.274133345,0.077422432
CST2|CST1|CST4,PH_hs_0062198,3880.020833,3784.5,4674.277778,3357.472222,0.569851251,0.533889559,0.838530324,0.361162316
GPR149,PH_hs_0026296,35,34.80555556,35.08333333,34.66666667,0.031250934,0.023213615,0.034681839,0.017445134
NA,PH_hs_0060635,1015.875,1227.611111,1117.194444,894.4166667,0.165007247,0.438137961,0.302164657,-0.018696671
AKAP10,PH_hs_0063489,167.1041667,166.6666667,161.8611111,161.8611111,-0.019118289,-0.022900402,-0.065109592,-0.065109592
CSDC2,PH_hs_0005932,373.25,561,591.75,442.1527778,-0.115700194,0.472158317,0.549145347,0.128702498
TCEAL3|TCEAL4,PH_hs_0032629,401.8125,363.5833333,303.0138889,322.1388889,-0.139562493,-0.283798871,-0.546701016,-0.458402104
CCDC112,PH_hs_0003370,341,333.0555556,278.6111111,328.0138889,0.076006027,0.041997135,-0.215512918,0.019991191
PDCD6,PH_hs_0035871,850.25,852.3472222,712.4722222,765.75,-0.20587574,-0.202321577,-0.460929073,-0.356889379
IL7R,PH_hs_0060724,83.41666667,70.25,70.25,70.27777778,-0.425091164,-0.672928602,-0.672928602,-0.672358254
CREB5,PH_hs_0000022,53.5,68.66666667,66.22222222,45.63888889,0.19714647,0.55721751,0.504923003,-0.032128753
SYNGR1,PH_hs_0024979,114.2291667,121.2777778,117.9444444,98.5,0.102206949,0.188591105,0.148383345,-0.11152849
SCN2A,PH_hs_0025442,42.16666667,41.97222222,40.77777778,40.30555556,0.061152638,0.054484507,0.012832815,-0.003971634
NLGN3,PH_hs_0061254,199.9166667,259.7638889,245.4444444,158.0277778,0.172935007,0.550737143,0.468932767,-0.166285571
B9D1,PH_hs_0027454,67.91666667,74.11111111,66.88888889,68.86111111,0.280487293,0.406411494,0.25848822,0.300411099
FRG1|LOC642236|FRG1B,PH_hs_0062215,3887.25,4508.791667,3968.611111,3898.861111,0.073110457,0.287101413,0.102994761,0.077413326
LINC00421,PH_hs_0032966,92.83333333,105.1666667,97.30555556,87.27777778,-0.100053604,0.079909074,-0.032174349,-0.189082157
NA,PH_hs_0060588,56.3125,55.80555556,53.75,57.52777778,-0.075387634,-0.088434083,-0.142578081,-0.044584093
PTPRD,PH_hs_0063520,35,34.16666667,33.02777778,33.91666667,0.074000581,0.039235163,-0.009674437,0.028640048
OR4C13,PH_hs_0060085,41.20833333,47.80555556,44.52777778,41,-0.075312852,0.138929319,0.036456647,-0.082625057
KIR2DL2|KIR2DL1|KIR2DS5|KIR2DS2|KIR2DL3|KIR2DS4|KIR3DS1|KIR2DL4,PH_hs_0036459,45.16666667,48.30555556,45.22222222,45.38888889,-0.122422103,-0.025491428,-0.120648661,-0.115341377
GFOD1,PH_hs_0034059,72.29166667,79.66666667,69.58333333,72,0.002496733,0.142643593,-0.052590827,-0.003335713
STAG3L3|STAG3L2|STAG3L1,PH_hs_0039037,535.2291667,672.5555556,550.2916667,476.2638889,0.028526475,0.358023183,0.06856622,-0.139869096
NA,PH_hs_0060728,96.58333333,104.2222222,106.7083333,96.25,0.195671276,0.305488037,0.339497963,0.190683562
CCDC136,PH_hs_0000836,134.75,148.8055556,155.7777778,131.75,0.085456776,0.228599893,0.294660946,0.052974465
RARA,PH_hs_0017352,334.3333333,625.2083333,626.7916667,351.4305556,0.30588085,1.208930658,1.212579649,0.377833283
TRIP4,PH_hs_0042286,1587.708333,1977.736111,1575.583333,1493.027778,0.0256311,0.342535131,0.014571252,-0.063073802
XG,PH_hs_0061258,40.5,42.38888889,46.02777778,37.61111111,0.048295557,0.1140598,0.23287844,-0.058467424
CCDC62,PH_hs_0026872,481.7083333,493.0138889,450.9027778,420.6111111,0.079389732,0.11285814,-0.015953752,-0.116283188
TNNI3K|FPGT-TNNI3K,PH_hs_0062230,60.14583333,65.33333333,58,51.75,0.221559793,0.340914245,0.169147897,0.004653859
SLC24A1,PH_hs_0010376,189.375,181.5694444,140.8333333,169.8611111,0.428110966,0.367386516,0.000853918,0.27122067
PATL1,PH_hs_0060600,444.0833333,422.8055556,378.7222222,340.1944444,0.15942196,0.088585867,-0.07026839,-0.225048886
TMEM27,PH_hs_0063453,59.375,59.47222222,56.72222222,52.11111111,0.141355849,0.143716225,0.075414295,-0.046908743
OR5B2,PH_hs_0060086,36,34.97222222,33.66666667,35,0.162430465,0.12064303,0.065754445,0.12178848
CYP4F2|CYP4F3,PH_hs_0030847,36.16666667,36.94444444,35.97222222,35,-0.023083613,0.007613184,-0.030860964,-0.070389328
C1orf210,PH_hs_0009651,135.7916667,149.75,157.2916667,121.2222222,0.147632105,0.288793162,0.359679398,-0.016108646
G6PD,PH_hs_0060732,319.3125,355.5833333,380.3472222,306.625,0.838035019,0.993253693,1.090383057,0.779541317
ATP2B1,PH_hs_0031052,68.91666667,56.38888889,53.97222222,60.44444444,0.244660293,-0.044781715,-0.107975541,0.055417114
MAGEB4,PH_hs_0006242,64.875,82.19444444,76.11111111,67.13888889,-0.130156391,0.21122186,0.100288057,-0.080670363
AARD,PH_hs_0042901,131.7916667,148.5,137,113.8611111,0.142254946,0.314458727,0.198171689,-0.06872912
NA,PH_hs_0061267,41.20833333,48.83333333,46.63888889,41.30555556,0.110622923,0.355553066,0.289220226,0.114022643
PFDN4,PH_hs_0031404,86.91666667,79.75,65.77777778,77.44444444,0.333036485,0.208888157,-0.068996093,0.166565388
EGFL8|PPT2-EGFL8,PH_hs_0062247,110.2916667,109.9444444,102.4722222,113.3611111,-0.036062526,-0.040611609,-0.142153432,0.003539489
PRRG3,PH_hs_0026832,141.6041667,162.5972222,163.4444444,124,0.133560979,0.332999873,0.340497602,-0.057962618
DMPK,PH_hs_0060612,45.16666667,45.91666667,44.47222222,43.83333333,0.024157319,0.047916786,0.001803369,-0.019072733
PKD1L2,PH_hs_0060003,48.625,67.22222222,68.02777778,60.80555556,-0.229263669,0.237976317,0.255162043,0.093241224
ASIC5,PH_hs_0018611,39.04166667,41.36111111,40.63888889,38.88888889,-0.113936699,-0.030676399,-0.056090384,-0.119593326
NOP56,PH_hs_0018286,989.4166667,947.1666667,874.2916667,945,-0.280486697,-0.343446589,-0.45895025,-0.346750569
